Python Other useful libraries and tools;Mayavi;http://code.enthought.com/projects/mayavi/;3D Scientific Data Visualization And Plotting
Vuln Scanners;MBSA;http://technet.microsoft.com/en-us/security/cc184923;Microsoft Baseline Security Analyzer (Mbsa) Is An Easy-To-Use Tool Designed For The It Professional That Helps Small And Medium-Sized Businesses Determine Their Security State In Accordance With Microsoft Security Recommendations And Offers Specific Remediation Guidance.
Passwords;Medusa;http://www.foofus.net/~jmk/medusa/medusa.html;Medusa Is Intended To Be A Speedy, Massively Parallel, Modular, Login Brute-Forcer. The Goal Is To Support As Many Services Which Allow Remote Authentication As Possible.
Reverse Engineering Tools;Medusa disassembler;https://github.com/wisk/medusa;An Open Source Interactive Disassembler
Web scanner malware;Metadefender.com;https://www.metadefender.com;Scan a file, hash or IP address for malware (free)
IOC;Metadefender.com Threat Intelligence Feeds;https://www.metadefender.com/threat-intelligence-feeds;List of the most looked up file hashes from Metadefender.com malware feed.
OSInt Tools;metagoofil;https://github.com/laramies/metagoofil;Metadata Harvester
Exploits;Metasploit;http://www.metasploit.com/;Penetration Testing Software
Vuln Scanners;Metasploit Framework;http://www.metasploit.com/;The Metasploit Framework Is An Advanced Open-Source Platform For Developing, Testing, And Using Exploit Code.
Vuln Apps;Metasploitable;http://sourceforge.net/projects/metasploitable/;Metasploitable Is An Intentionally Vulnerable Linux Virtual Machine. This Vm Can Be Used To Conduct Security Training, Test Security Tools, And Practice Common Penetration Testing Techniques.
Windows Utils;mimikatz;http://blog.gentilkiwi.com/mimikatz;Credentials Extraction Tool For Windows Os
Scanning;MingSweeper;http://www.hoobie.net/mingsweeper/;Mingsweeper Is A Network Reconnaissance Tool Designed To Facilitate Large Address Space,High Speed Node Discovery And Identification.
Harvest and analyze IOCs;MISP;https://github.com/MISP/MISP;Malware Information SharingPlatform curated by The MISP Project
Python Fuzzing;Mistress;http://www.packetstormsecurity.org/fuzzer/mistress.rar;Probe File Formats On The Fly And Protocols With Malformed Data, Based On Pre-Defined Patterns
Network;mitmproxy;https://mitmproxy.org/;Intercept network traffic on the fly.
Network;mitmsocks4j;https://github.com/Akdeniz/mitmsocks4j;Man-In-The-Middle Socks Proxy For Java
Honeypots;Mnemosyne;https://github.com/johnnykv/mnemosyne;A normalizer for honeypot data supports Dionaea.
Network;Moloch;https://github.com/aol/moloch;IPv4 traffic capturing, indexing and database system.
Python Debugging and reverse engineering;mona.py;https://www.corelan.be/index.php/2011/07/14/mona-py-the-manual/;Pycommand For Immunity Debugger That Replaces And Improves On Pvefindaddr
Network Tools;Morpheus;https://github.com/r00t-3xp10it/morpheus;Automated Ettercap Tcp/Ip Hijacking Tool
Vuln Apps;Moth;http://www.bonsai-sec.com/en/research/moth.php;Moth Is A Vmware Image With A Set Of Vulnerable Web Applications And Scripts, That You May Use For, Testing Web Application Security Scanners, Testing Static Code Analysis Tools (Sca), Giving An Introductory Course To Web Application Security
Domain analysis;Multi rbl;http://multirbl.valli.org/;Multiple DNS blacklist and forward confirmed reverse DNS lookup over more than 300 RBLs.
Scanning;Multi Threaded TCP Port Scanner 3.0;http://www.secpoint.com/Multi-Threaded-TCP-Port-Scanner.html;This Tool Could Be Used To Scan Ports Of Certain Ip. It Also Could Describe Each Port With Standard Name (Well-Known And Registered Ports).
Malware identification;MultiScanner;https://github.com/MITRECND/multiscanner;Modular file scanning/analysis framework
Traffic Analysis/Inspection;Multitail;http://www.vanheusden.com/multitail;Now Has A Colorscheme Included For Monitoring The Tcpdump Output. It Can Also Filter, Convert Timestamps To Timestrings And Much More.
Memory Forensics;Muninn;https://github.com/ytisf/muninn;A script to automate portions of analysis using Volatility, and create a readable report.
Database Vulnerabilities;MYSQLAudit;http://www.darkoperator.com/tools-and-scripts/;Python Script For Basic Auditing Of Common Security Misconfigurations In Mysql.
Traffic Capture;n2disk;http://www.ntop.org/products/n2disk/) (Commercial;A Multi-Gigabit Network Traffic Recorder With Indexing Capabilities. N2Disk Is A Network Traffic Recorder Application. With N2Disk You Can Capture Full- Sized Network Packets At Multi-Gigabit Rate (Above 10 Gigabit/S On Adequate Hardware) From A Live Network Interface, And Write Them Into Files Without Any Packet Loss.
Enumeration;NBTEnum;http://www.secguru.com/link/nbtenum_netbios_enume ration_utility;Netbios Enumeration Utility (Nbtenum) Is A Utility For Windows That Can Be Used To Enumerate Netbios Information From One Host Or A Range Of Hosts.
Enumeration;nbtscan;http://www.unixwiz.net/tools/nbtscan.html#download;This Tool That Scans For Open Netbios Nameservers On A Local Or Remote Tcp/Ip Network, And This Is A First Step In Finding Of Open Shares.
Passwords;Ncrack;http://nmap.org/ncrack/;Ncrack Is A High-Speed Network Authentication Cracking Tool. It Was Built To Help Companies Secure Their Networks By Proactively Testing All Their Hosts And Networking Devices For Poor Passwords.
Networking Tools;Nemesis;http://nemesis.sourceforge.net/;Nemesis Is A Command-Line Network Packet Crafting And Injection Utility For Unix-Like And Windows Systems. Nemesis, Is Well Suited For Testing Network Intrusion Detection Systems, Firewalls, Ip Stacks And A Variety Of Other Tasks. As A Command-Line Driven Utility, Nemesis Is Perfect For Automation And Scripting.
Vuln Scanners;Nessus;http://www.tenable.com/products/nessus;Nessus Detects, Scans, And Profiles Numerous Devices And Resources To Increase Security And Compliance Across Your Network.
Scanning;Netcat;http://netcat.sourceforge.net/;Netcat Is A Featured Networking Utility Which Reads And Writes Data Across Network Connections, Using The Tcp/Ip Protocol. It Is Designed To Be A Reliable "Back-End" Tool That Can Be Used Directly Or Easily Driven By Other Programs And Scripts.
Traffic Analysis/Inspection;NetDude;http://netdude.sourceforge.net/;(Network Dump Data Displayer And Editor). From Their Webpage, "It Is A Gui-Based Tool That Allows You To Make Detailed Changes To Packets In Tcpdump Tracefiles."
Vuln Apps;NETinVM;http://informatica.uv.es/~carlos/docencia/netinvm/#id7;Netinvm Is A Single Vmware Or Virtualbox Virtual Machine Image That Contains, Ready To Run, A Series Of User-Mode Linux (Uml) Virtual Machines Which, When Started, Conform A Whole Computer Network Inside The Vmware Or Virtualbox Virtual Machine.
Traffic Analysis/Inspection;Netsniff-ng;www.github.com/borkmann/netsniff-ng;Netsniff-Ng Is A Toolkit Of Free Linux Networking Utilities, A Swiss Army Knife For Your Daily Linux Network Plumbing If You Will.
Web Scanners;Netsparker;https://www.mavitunasecurity.com/netsparker/;Netsparker Is A Web Application Security Scanner, With Support For Both Detection And Exploitation Of Vulnerabilities. It Aims To Be False Positive‚Äìfree By Only Reporting Confirmed Vulnerabilities After Successfully Exploiting Or Otherwise Testing Them.
Wireless;NetStumbler;http://www.netstumbler.com/;Netstumbler Delivers A Tool That Helps You Detect 802.11 A/B/G Wlan Standards. While Wardriving Is Its Main Use, The Application Also Facilitates The Verifying Of Network Configurations.
Traffic Analysis/Inspection;Network Expect;http://www.netexpect.org/;Is A Framework That Allows To Easily Build Tools That Can Interact With Network Traffic. Following A Script, Traffic Can Be Injected Into The Network, And Decisions Can Be Taken, And Acted Upon, Based On Received Network Traffic. An Interpreted Language Provides Branching And High-Level Control Structures To Direct The Interaction With The Network. Network Expect Uses Libpcap For Packet Capture And Libwireshark (From The Wireshark Project) For Packet Dissection Tasks. (Gpl, Bsd/Linux/Osx).
Live CD;Network Security Toolkit (NST);http://networksecuritytoolkit.org/nst/index.html;This Bootable Iso Live Cd/Dvd (Nst Live) Is Based On Fedora. The Toolkit Was Designed To Provide Easy Access To Best-Of-Breed Open Source Network Security Applications And Should Run On Most X86/X86_64 Platforms.
Network Tools;Network Tools;http://network-tools.com/;Different Network Tools: Ping, Lookup, Whois, Etc
Scanning;NetworkActiv Scan;http://www.networkactiv.com/;Networkactiv Port Scanner Is A Network Exploration And Administration Tool That Allows You To Scan And Explore Internal Lans And External Wans.
Network;NetworkMiner;http://www.netresec.com/?page=NetworkMiner;Networkforensic analysis tool, with a free version.
Web scanner malware;NetworkTotal;https://www.networktotal.com/index.html;A service that analyzes pcap files and facilitates the quick detection of viruses, worms, trojans, and all kinds of malware using Suricata configured with EmergingThreats Pro.
Python Other useful libraries and tools;NetworkX;http://networkx.lanl.gov/;Graph Library (Edges, Nodes)
Network Tools;Netzob;https://github.com/netzob/netzob;Reverse Engineering, Traffic Generation And Fuzzing Of Communication Protocols
Vulnerability Scanners;Nexpose;https://www.rapid7.com/products/nexpose/;Vulnerability Management & Risk Management Software
Network;ngrep;http://ngrep.sourceforge.net/;Search through network traffic like grep.
Vulnerability Scanners;Nikto;https://cirt.net/nikto2;Web Application Vulnerability Scanner
Web Scanners;Nikto2;http://www.cirt.net/nikto2;Nikto Is An Open Source (Gpl) Web Server Scanner Which Performs Comprehensive Tests Against Web Servers For Multiple Items, Including Over 6500 Potentially Dangerous Files/Cgis.
Networking;Nipe;https://github.com/GouveaHeitor/nipe;Nipe Is A Script To Make Tor Network Your Default Gateway.
Networking;Nmap;https://nmap.org/;Open Source Utility For Network Discovery And Security Auditing
Deobfuscation;NoMoreXOR;https://github.com/hiddenillusion/NoMoreXOR;Guess a 256 byteXOR key using frequency analysis.
Web scanner malware;Noriben;https://github.com/Rurik/Noriben;Uses Sys internals Procmon to collect information about malware in a sandboxed environment.
Bruteforce;Nozzlr;https://github.com/intrd/nozzlr;Nozzlr Is A Bruteforce Framework, Trully Modular And Script-Friendly.
Scanning;Nsat;http://nsat.sourceforge.net/;Nsat Is A Robust Scanner Which Is Designed For: Different Kinds Of Wide-Ranging Scans, Keeping Stable For Days. Scanning On Multi-User Boxes (Local Stealth And Non-Priority Scanning Options).
Scanning;Nscan;http://nscan.hypermart.net/;Nscan Itself Is A Port Scanner, Which Uses Connect() Method To Find The List Of The Host'S Open Ports. The Difference From The Most Of Other Portscanners Is It'S Flexibility And Speed.
Malware identification;nsrllookup;https://github.com/rjhansen/nsrllookup;A tool for looking up hashes in NIST's National Software Reference Library database.
Penetration Testing Distributions;NST;http://networksecuritytoolkit.org/;Network Security Toolkit Distribution
Traffic Analysis/Inspection;Ntop;http://www.ntop.org/;Ntop Is A Network Traffic Probe That Shows The Network Usage, Similar To What The Popular Top Unix Command Does. Ntop Is Based On Libpcap And It Has Been Written In A Portable Way In Order To Virtually Run On Every Unix Platform And On Win32 As Well.
Traffic Analysis/Inspection;Ntopng;http://www.ntop.org/products/ntop/;Ntopng Is The Next Generation Version Of The Original Ntop, A Network Traffic Probe That Shows The Network Usage, Similar To What The Popular Top Unix Command Does. Ntop Is Based On Libpcap And It Has Been Written In A Portable Way In Order To Virtually Run On Every Unix Platform, Macosx And On Win32 As Well.
Disassemblers;objdump;https://en.wikipedia.org/wiki/Objdump;Part of GNU binutils, for static analysis of Linux binaries.
Shellcode analysis;OfficeMalScanner;http://www.reconstructer.org/code.html;Scan for malicious traces in MS Office documents.
Shellcode analysis;olevba;http://www.decalage.info/python/olevba;A script for parsing OLEand OpenXML documents and extracting useful information.
Disassemblers;OllyDbg;http://www.ollydbg.de/;An assembly-level debugger for Windows executables.
Scanning;Onesixtyone;http://www.phreedom.org/software/onesixtyone/;Onesixtyone Is An Snmp Scanner Which Utilizes A Sweep Technique To Achieve Very High Performance. It Can Scan An Entire Class B Network In Under 13 Minutes.
Python PDF;Opaf;http://code.google.com/p/opaf/;Open Pdf Analysis Framework.Converts Pdf To An Xml Tree That Can Be Analyzed And Modified.
Malware analysis;Open Malware Project;http://openmalware.org/;Sample information and downloads. Formerly Offensive Computing.
Traffic Capture;OpenFPC;http://www.openfpc.org/;Openfpc Is A Set Of Scripts That Combine To Provide A Lightweight Full-Packet Network Traffic Recorder & Buffering Tool. Its Design Goal Is To Allow Non-Expert Users To Deploy A Distributed Network Traffic Recorder On Cots Hardware While Integrating Into Existing Alert And Log Tools.
IOC;OpenIOC;http://openioc.org/;Framework for sharing threat intelligence.
Vuln Scanners;OpenVAS;http://www.openvas.org/;Openvas Is A Framework Of Several Services And Tools Offering A Comprehensive And Powerful Vulnerability Scanning And Vulnerability Management Solution.
Bruteforce;Ophcrack;http://ophcrack.sourceforge.net/;Windows Password Cracker Based On Rainbow Tables.
Database Vulnerabilities;Oracle Auditing Tools;http://www.cqure.net/wp/test/;The Oracle Auditing Tools Is A Toolkit That Could Be Used To Audit Security Within Oracle Database Servers.
Shellcode analysis;Origami PDF;https://code.google.com/archive/p/origami-pdf;A tool for analyzing malicious PDFs, and more.
Python PDF;Origapy;http://www.decalage.info/python/origapy;Python Wrapper For The Origami Ruby Module Which Sanitizes Pdf Files
Database Vulnerabilities;Oscanner;http://www.cqure.net/wp/oscanner/;Oscanner Is An Oracle Assessment Framework Developed In Java. It Has A Plugin-Based Architecture And Comes With A Couple Of Plugins.
Steganography;Outguess;https://www.freebsd.org/cgi/man.cgi?query=outguess+&apropos=0&sektion=0&manpath=FreeBSD+Ports+5.1-RELEASE&format=html;Universal Steganographic Tool
Scanning;OutputPBNJ;http://pbnj.sourceforge.net/;Pbnj Is A Suite Of Tools To Monitor Changes On A Network Over Time. It Does This By Checking For Changes On The Target Machine(S), Which Includes The Details About The Services Running On Them As Well As The Service State.
Vuln Apps;OWASP Broken Web Applications Project;https://www.owasp.org/index.php/OWASP_Broken_Web_Applications_Project;The Broken Web Applications (Bwa) Project Produces A Virtual Machine Running A Variety Of Applications With Known Vulnerabilities
Vuln Apps;OWASP Insecure Web App Project;https://www.owasp.org/index.php/Category:OWASP_Insecure_Web_App_Project;Insecurewebapp Is A Web Application That Includes Common Web Application Vulnerabilities. It Is A Target For Automated And Manual Penetration Testing, Source Code Analysis, Vulnerability Assessments And Threat Modeling.
Vuln Apps;OWASP Vicnum;http://vicnum.ciphertechs.com/;Vicnum Is An Owasp Project Consisting Of Vulnerable Web Applications Based On Games Commonly Used To Kill Time. These Applications Demonstrate Common Web Security Problems Such As Cross Site Scripting, Sql Injections, And Session Management Issues.
Web;OWASP ZAP;https://www.owasp.org/index.php/Projects/OWASP_Zed_Attack_Proxy_Project;Intercepting Proxy To Replay, Debug, And Fuzz Http Requests And Responses
SSL Analysis Tools;OWASP Zed Attack Proxy;https://www.owasp.org/index.php/OWASP_Zed_Attack_Proxy_Project;Penetration Testing Tool For Web Applications
Deobfuscation;PackerAttacker;https://github.com/BromiumLabs/PackerAttacker;A generic hidden code extractor for Windows malware.
Malware identification;packerid;http://handlers.sans.org/jclausing/packerid.py;A cross-platformPython alternative to PEiD.
Miscellaneous;Pafish;https://github.com/a0rtega/pafish;Paranoid Fish, a demonstration tool that employs several techniques to detect sandboxes and analysis environments in the same way as malware families do.
Python Debugging and reverse engineering;Paimei;https://github.com/OpenRCE/paimei;Reverse Engineering Framework
IOC;Palevo Blocklists;https://palevotracker.abuse.ch/blocklists.php;BotnetC&C blocklists.
Disassemblers;PANDA;https://github.com/moyix/panda;Platform for Architecture-Neutral Dynamic Analysis
Python Other useful libraries and tools;Pandas;http://pandas.pydata.org/;Library Providing High-Performance, Easy-To-Use Data Structures And Data Analysis Tools
Network;Paros;http://sourceforge.net/projects/paros/;A Java-Based Http/Https Proxy For Assessing Web Application Vulnerability
Penetration Testing Distributions;Parrot;https://www.parrotsec.org/;A Distribution Similar To Kali, With Multiple Architecture
Operating Systems;Parrot Security OS;https://www.parrotsec.org/;Based On Debian
Network Tools;passivedns;https://github.com/gamelinux/passivedns;A Network Sniffer That Logs All Dns Server Replies For Use In A Passive Dns Setup
Network Tools;passivedns-client;https://github.com/chrislee35/passivedns-client;Provides A Library And A Query Tool For Querying Several Passive Dns Providers
Harvest and analyze IOCs;PassiveTotal;https://www.passivetotal.org/;Research, connect, tag and share IPs and domains.
Bruteforce;Patator;https://github.com/lanjelot/patator;Patator Is A Multi-Purpose Brute-Forcer, With A Modular Design.
Python Web;pathod / pathoc;http://pathod.net/;Pathological Daemon/Client For Tormenting Http Clients And Servers
Traffic Analysis/Inspection;Pcap2har;https://github.com/andrewf/pcap2har;A Program To Convert .Pcap Network Capture Files To Http Archive Files Using Library Dpkt.
File Extraction;pcapfex;https://github.com/vikwin/pcapfex;Packet Capture Forensic Evidence Extractor (Pcapfex) Is A Tool That Finds And Extracts Files From Packet Capture Files. Its Power Lies In Its Ease Of Use. Just Provide It A Pcap File, And It Will Try To Extract All Of The Files. It Is An Extensible Platform, So Additional File Types To Recognize And Extract Can Be Added Easily.
Network;PcapViz;https://github.com/mateuszk87/PcapViz;Network topology and traffic visualizer.
Web scanner malware;PDF Examiner;http://www.pdfexaminer.com/;Analyse suspicious PDF files.
Forensics;PDF Streams Inflater;http://malzilla.sourceforge.net/downloads.html;Find And Extract Zlib Files Compressed In Pdf Files
Shellcode analysis;PDF Tools;https://blog.didierstevens.com/programs/pdf-tools/;pdfid,pdf-parser, and more from Didier Stevens.
Shellcode analysis;PDF X-Ray Lite;https://github.com/9b/pdfxray_lite;A PDF analysis tool, the backend-free version of PDF X-RAY.
Python PDF;PDFMiner;http://www.unixuser.org/~euske/python/pdfminer/index.html;Extract Text From Pdf Files
Vuln Scanners;Peach Fuzzer;http://peachfuzzer.com/;Peach Is A Smartfuzzer That Is Capable Of Performing Both Generation And Mutation Based Fuzzing. Peach Requires The Creation Of Peachpit Files That Define The Structure, Type Information, And Relationships In The Data To Be Fuzzed.
Python Fuzzing;Peach Fuzzing Platform;http://peachfuzz.sourceforge.net/;Extensible Fuzzing Framework For Generation And Mutation Based Fuzzing (V2 Was Written In Python)
Disassemblers;PEDA;https://github.com/longld/peda;Python Exploit DevelopmentAssistance for GDB, an enhanced display with added commands.
Shellcode analysis;peepdf;http://eternal-todo.com/tools/peepdf-pdf-analysis-tool;Pythontool for exploring possibly malicious PDFs.
Python Debugging and reverse engineering;pefile;https://github.com/erocarrera/pefile;Read And Work With Portable Executable (Aka Pe) Files
Python Misc;Pentestly;https://github.com/praetorian-inc/pentestly;Python And Powershell Internal Penetration Testing Framework
Operating Systems;Pentoo;http://www.pentoo.ch/;Based On Gentoo
Disassemblers;pestudio;https://winitor.com/;Perform static analysis of Windows executables.
Malware identification;PEV;http://pev.sourceforge.net/;A multi platform toolkit to work with PE files, providing feature-rich tools for proper analysis of suspicious binaries.
Forensic;PEview;http://wjradburn.com/software/;A Quick And Easy Way To View The Structure And Content Of 32-Bit Portable Executable (Pe) And Component Object File Format (Coff) Files
Python Other useful libraries and tools;Pexpect;https://github.com/pexpect/pexpect;Control And Automate Other Programs, Similar To Don Libes Expect System
Traffic Capture;PF_RING;http://www.ntop.org/products/pf_ring/;Pf_Ring Is A New Type Of Network Socket That Dramatically Improves The Packet Capture Speed. Available For Linux Kernels 2.6.32 And Newer. No Need To Patch The Kernel. Pf_Ring-Aware Drivers For Increased Packet Capture Acceleration.
Python Malware analysis;phoneyc;https://github.com/honeynet/phoneyc;Pure Python Honey Client Implementation
Passwords;phrasen|drescher;http://www.leidecker.info/projects/phrasendrescher/in dex.shtml;Phrasen|Drescher (P|D) Is A Modular And Multi Processing Pass Phrase Cracking Tool. It Comes With A Number Of Plugins But A Simple Plugin Api Allows An Easy Development Of New Plugins.
Network;pig;https://github.com/rafael-santiago/pig;A Linux Packet Crafting Tool
Sniffer;Pirni Sniffer;http://code.google.com/p/n1mda-dev/wiki/PirniUsageGuide;Pirni Is The Worlds First Native Network Sniffer For Iphone. The Iphone'S Wifi Has Some Major Drawbacks In It'S Hardware Design, Thus We Can Not Properly Set The Device In Promiscious Mode.
Cryptography;PkCrack;https://www.unix-ag.uni-kl.de/~conrad/krypto/pkcrack.html;A Tool For Breaking Pkzip-Encryption
Traffic Analysis/Inspection;pkt2flow;https://github.com/caesar0301/pkt2flow;A Simple Utility To Classify Packets Into Flows. It'S So Simple That Only One Task Is Aimed To Finish.  For Deep Packet Inspection Or Flow Classification, It'S So Common To Analyze The Feature Of One Specific Flow. I Have Make The Attempt To Use Made-Ready Tools Like Tcpflows, Tcpslice, Tcpsplit, But All These Tools Try To Either Decrease The Trace Volume (Under Requirement) Or Resemble The Packets Into Flow Payloads (Over Requirement). I Have Not Found A Simple Tool To Classify The Packets Into Flows Without Further Processing.
Disassemblers;plasma;https://github.com/plasma-disassembler/plasma;Interactive disassembler for x86/ARM/MIPS.
Steganography;Pngtools;http://www.stillhq.com/pngtools/;For Various Analysis Related To Pngs
Physical Access Tools;Poisontap;https://samy.pl/poisontap/;Siphons Cookies, Exposes Internal (Lan-Side) Router And Installs Web Backdoor On Locked Computers
Storage and Workflow;Polichombr;https://github.com/ANSSI-FR/polichombr;A malware analysis platform designed to help analysts to reverse malwares collaboratively.
Vuln Scanners;Porkbind;http://innu.org/;Porkbind Is A Multi-Threaded Nameserver Scanner That Can Recursively Query Nameservers Of Subdomains For Version Strings. (I.E. Sub.Host.Dom'S Nameservers Then Host.Dom'S Nameservers)
Scanning;PortSentry;http://sourceforge.net/projects/sentrytools/;The Sentry Tools Provide Host-Level Security Services For The Unix Platform. Portsentry, Logcheck/Logsentry, And Hostsentry Protect Against Portscans, Automate Log File Auditing, And Detect Suspicious Login Activity On A Continuous Basis.
Web;Postman;https://chrome.google.com/webstore/detail/postman/fhbjgbiflinjbdggehcddcbncdddomop?hl=en;Add On For Chrome For Debugging Network Requests
Traffic Analysis/Inspection;potiron;https://github.com/CIRCL/potiron;Normalizes, Indexes, Enriches And Visualizes Network Captures.
Web Scanners;Powerfuzzer;http://www.powerfuzzer.com/;Powerfuzzer Is A Highly Automated And Fully Customizable Web Fuzzer (Http Protocol Based Application Fuzzer) Based On Many Other Open Source Fuzzers Available And Information Gathered From Numerous Security Resources And Websites.
Windows Utils;PowerSploit;https://github.com/PowerShellMafia/PowerSploit;A Powershell Post-Exploitation Framework
Disassemblers;PPEE (puppy);https://www.mzrst.com/;A Professional PE file Explorer for reversers, malware researchers and those who want to statically inspect PE files in more detail.
Network Tools;PRET;https://github.com/RUB-NDS/PRET;Printer Exploitation Toolkit Offers Commands Useful For Printer Attacks And Fuzzing
Web scanner malware;ProcDot;http://www.procdot.com;A graphical malware analysis tool kit.
Disassemblers;Process Explorer;https://technet.microsoft.com/en-us/sysinternals/processexplorer.aspx;Advanced task manager for Windows.
Disassemblers;Process Hacker] (http://processhacker.sourceforge.net/;Tool that monitors system resources;
Disassemblers;Process Monitor;https://technet.microsoft.com/en-us/sysinternals/bb896645.aspx;Advanced monitoring tool for Windows programs.
IOC;Proofpoint Threat Intelligence;https://www.proofpoint.com/us/products/et-intelligence;Rulesets and more. (Formerly Emerging Threats.)
Python Web;ProxMon;https://www.isecpartners.com/tools/application-security/proxmon.aspx;Processes Proxy Logs And Reports Discovered Issues
Web Scanners;ProxyScan.pl;http://freecode.com/projects/proxyscan;Proxyscan.Pl Is A Security Penetration Testing Tool To Scan For Hosts And Ports Through A Web Proxy Server. Features Include Various Http Methods Such As Get, Connect, Head As Well As Host And Port Ranges.
Disassemblers;PSTools;https://technet.microsoft.com/en-us/sysinternals/pstools.aspx;Windowscommand-line tools that help manage and investigate live systems.
Network Tools;pwnat;https://github.com/samyk/pwnat;Punches Holes In Firewalls And Nats
Reverse;Pwndbg;https://github.com/pwndbg/pwndbg;A Gdb Plugin That Provides A Suite Of Utilities To Hack Around Gdb Easily.
Exploits;Pwntools;https://github.com/Gallopsled/pwntools;Ctf Framework For Writing Exploits
Python Misc;py-mangle;http://code.google.com/p/pymangle/;Command Line Tool And A Python Library Used To Create Word Lists For Use With Other Penetration Testing Tools
Python Debugging and reverse engineering;PyBFD;https://github.com/Groundworkstech/pybfd/;Python Interface To The Gnu Binary File Descriptor (Bfd) Library
Python Malware analysis;pyClamAV;http://xael.org/norman/python/pyclamav/index.html;Add Virus Detection Capabilities To Your Python Software
Python Debugging and reverse engineering;pydasm;http://code.google.com/p/libdasm/source/browse/trunk/pydasm/pydasm.c;Python Interface To The Libdasm, X86 Disassembling Library
Python Debugging and reverse engineering;PyDbgEng;http://pydbgeng.sourceforge.net/;Python Wrapper For The Microsoft Windows Debugging Engine
Python Debugging and reverse engineering;PyEMU;http://code.google.com/p/pyemu/;Fully Scriptable Ia-32 Emulator, Useful For Malware Analysis
Disassemblers;Pyew;https://github.com/joxeankoret/pyew;Python tool for malware analysis.
Harvest and analyze IOCs;PyIOCe;https://github.com/pidydx/PyIOCe;A Python OpenIOC editor.
Python Misc;PyMangle;http://code.google.com/p/pymangle/;Command Line Tool And A Python Library Used To Create Word Lists For Use With Other Penetration Testing Tools
Python Network;pynids;http://jon.oberheide.org/pynids/;Libnids Wrapper Offering Sniffing, Ip Defragmentation, Tcp Stream Reassembly And Port Scan Detection
Python Other useful libraries and tools;pyparsing;http://pyparsing.wikispaces.com/;General Parsing Module
Python Network;pypcap;http://code.google.com/p/pypcap/;Python Bindings For Libpcap
Python PDF;pyPDF2;http://mstamy2.github.io/PyPDF2/;Pure Python Pdf Toolkit: Extract Info, Spilt, Merge, Crop, Encrypt, Decrypt...
Python Other useful libraries and tools;PyQt;http://www.riverbankcomputing.co.uk/software/pyqt;Python Bindings For The Qt, Application Framework And Gui Library
Traffic Analysis/Inspection;pyshark;http://kiminewt.github.io/pyshark/;A Python Wrapper For Tshark, Allowing Python Packet Parsing Using Wireshark Dissectors. There Are Quite A Few Python Packet Parsing Modules, This One Is Different Because It Doesn'T Actually Parse Any Packets, It Simply Uses Tshark'S (Wireshark Command-Line Utility) Ability To Export Xmls To Use Its Parsing.
Python Network;Pytbull;http://pytbull.sourceforge.net/;Flexible Ids/Ips Testing Framework (Shipped With More Than 300 Tests)
Network;Python ICAP Yara;https://github.com/RamadhanAmizudin/python-icap-yara;An ICAP Server with yara scanner for URL or content.
Windows Artifacts;python-evt;https://github.com/williballenthin/python-evt;Pythonlibrary for parsing Windows Event Logs.
Python PDF;python-poppler-qt4;https://github.com/wbsoft/python-poppler-qt4;Python Binding For The Poppler Pdf Library, Including Qt4 Support
Python Debugging and reverse engineering;python-ptrace;http://python-ptrace.readthedocs.org/;Debugger Using Ptrace (Linux, Bsd And Darwin System Call To Trace Processes) Written In Python
Windows Artifacts;python-registry;http://www.williballenthin.com/registry/;Pythonlibrary for parsing registry files.
Python Web;python-spidermonkey;http://code.google.com/p/python-spidermonkey/;Bridge To The Mozilla Spidermonkey Javascript Engine Allows For The
Exploits;Qira;https://github.com/BinaryAnalysisPlatform/qira;Qemu Interactive Runtime Analyser
Shellcode analysis;QuickSand;https://www.quicksand.io/;QuickSand is a compact C framework to analyze suspected malware documents to identify exploits in streams of different encodings and to locate and extract embedded executables.
Analyze malicious URLs Malware;RABCDAsm;https://github.com/CyberShadow/RABCDAsm;A "RobustActionScript Bytecode Disassembler."
Disassemblers;Radare2;http://www.radare.org/r/;Reverse engineering framework, with debugger support.
Malware analysis;Ragpicker;https://github.com/robbyFux/Ragpicker;Plugin based malware crawler with pre-analysis and reporting functionalities
Passwords;RainbowCrack;http://project-rainbowcrack.com/;Rainbowcrack Is A General Propose Implementation Of Philippe Oechslin'S Faster Time-Memory Trade-Off Technique.
IOC;Ransomware overview;https://docs.google.com/spreadsheets/d/1TWS238xacAto-fLKh1n5uTsdijWdCEsGIM0Y0Hvmc5g/pubhtml;A list of ransomware overview with details, detection and prevention.
Vuln Scanners;Rapid7 NeXpose;http://www.rapid7.com/products/nexpose/editions-and-features.jsp;Rapid7 Nexpose Is A Vulnerability Scanner Which Aims To Support The Entire Vulnerability Management Lifecycle, Including Discovery, Detection, Verification, Risk Classification, Impact Analysis, Reporting And Mitigation. It Integrates With Rapid7'S Metasploit For Vulnerability Exploitation
Web Scanners;Ratproxy;http://code.google.com/p/ratproxy/;A Semi-Automated, Largely Passive Web Application Security Audit Tool, Optimized For An Accurate And Sensitive Detection, And Automatic Annotation, Of Potential Problems And Security-Relevant Design Patterns Based On The Observation Of Existing, User-Initiated Traffic In Complex Web 2.0 Environments.
Sniffer;RawCap;http://www.netresec.com/?page=RawCap;Rawcap Is A Free Command Line Network Sniffer For Windows That Uses Raw Sockets.
